Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
SRR22576095	(0.0, 0.00047127987344772193)	(1.0, 0.0005504756648535375)	(2.0, 0.0009198396428036115)	(3.0, 0.0017085518277057908)	(4.0, 0.0028880498029874857)	(5.0, 0.00438887496471081)	(6.0, 0.006002002355230905)	(7.0, 0.007889718432346574)	(8.0, 0.010337647361783707)	(9.0, 0.01373852237141541)	(10.0, 0.018083255419604944)	(11.0, 0.023694471984456334)	(12.0, 0.031734792249640195)	(13.0, 0.042873485567118785)	(14.0, 0.05851725095309214)	(15.0, 0.07937365736356301)	(16.0, 0.1071947493969273)	(17.0, 0.1449438777725911)	(18.0, 0.19449252992189023)	(19.0, 0.2563697596972488)	(20.0, 0.3301458325584155)	(21.0, 0.4207607482807859)	(22.0, 0.5346871399472075)	(23.0, 0.675358989004703)	(24.0, 0.8389684060074811)	(25.0, 1.0268071911596204)	(26.0, 1.2459945267918389)	(27.0, 1.4921941187517525)	(28.0, 1.7640486031063316)	(29.0, 2.0525887319059524)	(30.0, 2.345296376941847)	(31.0, 2.643102413335948)	(32.0, 2.9349116405414684)	(33.0, 3.1986199938603783)	(34.0, 3.4187401520520244)	(35.0, 3.596698288507542)	(36.0, 3.7224962591348616)	(37.0, 3.7760462461876476)	(38.0, 3.7678579206729514)	(39.0, 3.706378617292115)	(40.0, 3.6004893001617218)	(41.0, 3.475255437261711)	(42.0, 3.3365479034894117)	(43.0, 3.195042551184662)	(44.0, 3.063054325911065)	(45.0, 2.9507047094686163)	(46.0, 2.8616023035329308)	(47.0, 2.7827570508759605)	(48.0, 2.7050776641318173)	(49.0, 2.629098390319574)	(50.0, 2.5516247828039194)	(51.0, 2.4620958880571386)	(52.0, 2.349785220364562)	(53.0, 2.2131977968769463)	(54.0, 2.0569049025375694)	(55.0, 1.8803099723275625)	(56.0, 1.6930885248608898)	(57.0, 1.5063454978718078)	(58.0, 1.3188124604061613)	(59.0, 1.1403609731189361)	(60.0, 0.9865101653965154)	(61.0, 0.8461349759838763)	(62.0, 0.7177748267608292)	(63.0, 0.6073564191661864)	(64.0, 0.5098702948206147)	(65.0, 0.4245141094767566)	(66.0, 0.3498889538683866)	(67.0, 0.2840616717102052)	(68.0, 0.22649217367065808)	(69.0, 0.17723693543705918)	(70.0, 0.13664519746659157)	(71.0, 0.10386982444954543)	(72.0, 0.07824219617978977)	(73.0, 0.05823162678736624)	(74.0, 0.0428046761090121)	(75.0, 0.031460203563044624)	(76.0, 0.023248508798425223)	(77.0, 0.017363352692809458)	(78.0, 0.012940072999045302)	(79.0, 0.009450914156371051)	(80.0, 0.0069744228103613285)	(81.0, 0.005192517503730479)	(82.0, 0.0038974715704960363)	(83.0, 0.0030328093233440174)	(84.0, 0.0023336792631467773)	(85.0, 0.0018870669312844731)	(86.0, 0.00167479624448364)	(87.0, 0.001535879036607865)	(88.0, 0.0014800524951250772)	(89.0, 0.001433313995279022)	(90.0, 0.0014871930992682244)	(91.0, 0.0015469145157381836)	(92.0, 0.0015650905990116494)	(93.0, 0.0016799894111332017)	(94.0, 0.0017883967649428014)	(95.0, 0.0019182259311818434)	(96.0, 0.0021577607428928756)	(97.0, 0.0025310195958301207)	(98.0, 0.0031613401979206693)	(99.0, 0.004612830276473157)	(100.0, 0.033981485971406815)
SRR22576096	(0.0, 0.00022937813996427885)	(1.0, 0.00034485816904974336)	(2.0, 0.000817851712838153)	(3.0, 0.001574008615616948)	(4.0, 0.002619261070661067)	(5.0, 0.003980501687483563)	(6.0, 0.005702419655422305)	(7.0, 0.00741880090963777)	(8.0, 0.009045803785177501)	(9.0, 0.011212240769184948)	(10.0, 0.013950936664448106)	(11.0, 0.017239349136522208)	(12.0, 0.02155047172919566)	(13.0, 0.02797108225043716)	(14.0, 0.03671355321948948)	(15.0, 0.04767426899381705)	(16.0, 0.06176164610358874)	(17.0, 0.08075455157218268)	(18.0, 0.10574925471680749)	(19.0, 0.13831462291890848)	(20.0, 0.17930647392828344)	(21.0, 0.22874062692699884)	(22.0, 0.2898240255994863)	(23.0, 0.36409389896305816)	(24.0, 0.4508625080773732)	(25.0, 0.5495382155331444)	(26.0, 0.6621391534825055)	(27.0, 0.789917805665572)	(28.0, 0.9269301144208557)	(29.0, 1.0747208228771505)	(30.0, 1.2342647881293047)	(31.0, 1.400388346682469)	(32.0, 1.5739168643609625)	(33.0, 1.7501623265593778)	(34.0, 1.9229160997961643)	(35.0, 2.090133159309675)	(36.0, 2.248196449120405)	(37.0, 2.398821955003017)	(38.0, 2.5467807422687683)	(39.0, 2.6849324276123916)	(40.0, 2.8037953887827776)	(41.0, 2.893290829405806)	(42.0, 2.944665205084978)	(43.0, 2.973893121350599)	(44.0, 2.9966937039426)	(45.0, 3.0120217004059366)	(46.0, 3.021359763579793)	(47.0, 3.0267113928728904)	(48.0, 3.029608280588819)	(49.0, 3.0358378744866075)	(50.0, 3.050393894865099)	(51.0, 3.0683194010237558)	(52.0, 3.073213064996028)	(53.0, 3.056339534444794)	(54.0, 3.0187238923679622)	(55.0, 2.948741412823964)	(56.0, 2.8427608025694338)	(57.0, 2.7068198479196037)	(58.0, 2.5439198431920413)	(59.0, 2.3602539981657817)	(60.0, 2.1665939893894577)	(61.0, 1.9724503091214503)	(62.0, 1.7778878160082323)	(63.0, 1.5893611318124883)	(64.0, 1.4093483314049355)	(65.0, 1.234146144263806)	(66.0, 1.0677022472737951)	(67.0, 0.9117899707445584)	(68.0, 0.7672370533777247)	(69.0, 0.6341526475295536)	(70.0, 0.5138248300998094)	(71.0, 0.40941031886986307)	(72.0, 0.31822736699989057)	(73.0, 0.23963411117754377)	(74.0, 0.17580015222324327)	(75.0, 0.1259337400745607)	(76.0, 0.08749985080533913)	(77.0, 0.05877182069301985)	(78.0, 0.03867948207080402)	(79.0, 0.025131143589948387)	(80.0, 0.0161126278938356)	(81.0, 0.010123090083906288)	(82.0, 0.006450271487616186)	(83.0, 0.004455868108581948)	(84.0, 0.003244909721391221)	(85.0, 0.0024583008931344094)	(86.0, 0.001997567215447539)	(87.0, 0.0017476241387968075)	(88.0, 0.0016202797231614663)	(89.0, 0.0015649125859287095)	(90.0, 0.0015550255971371457)	(91.0, 0.0016080198570599272)	(92.0, 0.0016629915147410217)	(93.0, 0.0017480196183484698)	(94.0, 0.001911352673185103)	(95.0, 0.0020624258619201968)	(96.0, 0.0023309564774990684)	(97.0, 0.0028197692033539797)	(98.0, 0.003558525005859623)	(99.0, 0.005179595688124415)	(100.0, 0.033630790114279906)
SRR22576097	(0.0, 0.00015630519641900305)	(1.0, 0.00027151606889686046)	(2.0, 0.0006178825135436628)	(3.0, 0.0011344968716609453)	(4.0, 0.001856582849483904)	(5.0, 0.0030791389867330784)	(6.0, 0.0048051005922613195)	(7.0, 0.007342675095626529)	(8.0, 0.010845966211609706)	(9.0, 0.01538982431596138)	(10.0, 0.021096064726073265)	(11.0, 0.02829931265117908)	(12.0, 0.03691150882569663)	(13.0, 0.04701777720638408)	(14.0, 0.061780913082267755)	(15.0, 0.07897448468835205)	(16.0, 0.10025547387208256)	(17.0, 0.12543602086692837)	(18.0, 0.15669559249632434)	(19.0, 0.1938683438102146)	(20.0, 0.23868170406836073)	(21.0, 0.2940372260717944)	(22.0, 0.35918200309854864)	(23.0, 0.43274524591540947)	(24.0, 0.5175022890427905)	(25.0, 0.6139359907886007)	(26.0, 0.72002832631789)	(27.0, 0.8277409523340489)	(28.0, 0.9477040898483052)	(29.0, 1.07370222236438)	(30.0, 1.1974137492801762)	(31.0, 1.3208126657961237)	(32.0, 1.440298815611331)	(33.0, 1.5546349660443566)	(34.0, 1.6679554996143244)	(35.0, 1.7792374611860446)	(36.0, 1.8953773589090963)	(37.0, 2.018680877887329)	(38.0, 2.147948944454386)	(39.0, 2.2783705874005813)	(40.0, 2.4145380974446007)	(41.0, 2.5450111083185027)	(42.0, 2.67037521413327)	(43.0, 2.7951287757065546)	(44.0, 2.9233474693811377)	(45.0, 3.0394022431677246)	(46.0, 3.146383977288821)	(47.0, 3.235665799024635)	(48.0, 3.294239887191852)	(49.0, 3.3362896541695246)	(50.0, 3.3451718987595527)	(51.0, 3.318884740323997)	(52.0, 3.265745376498629)	(53.0, 3.1744924948678372)	(54.0, 3.053374313309341)	(55.0, 2.919917560986079)	(56.0, 2.7752273816813116)	(57.0, 2.6277882856354466)	(58.0, 2.480591352569977)	(59.0, 2.339761104407274)	(60.0, 2.2042246857796575)	(61.0, 2.07128748314664)	(62.0, 1.9392382114415847)	(63.0, 1.802822667818037)	(64.0, 1.6614802082851179)	(65.0, 1.5033404438422329)	(66.0, 1.324952918932953)	(67.0, 1.1337483679162745)	(68.0, 0.9372602609492443)	(69.0, 0.7464519766128161)	(70.0, 0.5683829326988952)	(71.0, 0.4131212385793713)	(72.0, 0.28768668536853437)	(73.0, 0.18946244522192107)	(74.0, 0.11490560035704793)	(75.0, 0.06240319855909196)	(76.0, 0.03083982246339549)	(77.0, 0.01482184205291742)	(78.0, 0.008436077643346068)	(79.0, 0.005979224133436662)	(80.0, 0.0048623391148936174)	(81.0, 0.004187218078717686)	(82.0, 0.003422570122526984)	(83.0, 0.0029514530516302167)	(84.0, 0.002738643159792113)	(85.0, 0.0024113562226893747)	(86.0, 0.0020943428665719517)	(87.0, 0.0018830006291603537)	(88.0, 0.0017142203701163697)	(89.0, 0.001617355177969387)	(90.0, 0.0014427043012195252)	(91.0, 0.0012886005864402353)	(92.0, 0.001212282556263825)	(93.0, 0.0011418351437932923)	(94.0, 0.0011829294677344364)	(95.0, 0.001188800085440314)	(96.0, 0.001266585770043194)	(97.0, 0.0013957393595725035)	(98.0, 0.0016217581412487955)	(99.0, 0.0026168278423951297)	(100.0, 0.013750454321592859)
SRR22576098	(0.0, 0.0004498430973121577)	(1.0, 0.0009470380996045506)	(2.0, 0.0025082160577404996)	(3.0, 0.005511474758456082)	(4.0, 0.010966988174663083)	(5.0, 0.019583599974854156)	(6.0, 0.0323585699760232)	(7.0, 0.05045417220955256)	(8.0, 0.07428509457053335)	(9.0, 0.10467497322424796)	(10.0, 0.14133108730365948)	(11.0, 0.18676739249183527)	(12.0, 0.2414889757748377)	(13.0, 0.30379403838531605)	(14.0, 0.37293786399892215)	(15.0, 0.4457220466711067)	(16.0, 0.5165633663329185)	(17.0, 0.5817898979898931)	(18.0, 0.6419712994090903)	(19.0, 0.6969023790001755)	(20.0, 0.7446488831899608)	(21.0, 0.7903549507469024)	(22.0, 0.8349245725842854)	(23.0, 0.8856040250705071)	(24.0, 0.9481860245816505)	(25.0, 1.0190775659639597)	(26.0, 1.0990936759456034)	(27.0, 1.194332705919975)	(28.0, 1.2987680498008929)	(29.0, 1.4053944954666773)	(30.0, 1.514322530695609)	(31.0, 1.6179643714416012)	(32.0, 1.7095027782941097)	(33.0, 1.7905678047093285)	(34.0, 1.8636231846522973)	(35.0, 1.9390246362509682)	(36.0, 2.0182357638410084)	(37.0, 2.097916105762189)	(38.0, 2.178141712043716)	(39.0, 2.262989151233348)	(40.0, 2.349483862767754)	(41.0, 2.4368796954031007)	(42.0, 2.52232405559055)	(43.0, 2.607167190075302)	(44.0, 2.7040018357711397)	(45.0, 2.7924580640969245)	(46.0, 2.87593660277436)	(47.0, 2.943744530713939)	(48.0, 2.997177568224817)	(49.0, 3.0248439948923944)	(50.0, 3.024343212624515)	(51.0, 2.992641829689668)	(52.0, 2.9321634026793966)	(53.0, 2.8331448297293687)	(54.0, 2.7048369511863424)	(55.0, 2.554833290722578)	(56.0, 2.3973422896462195)	(57.0, 2.2473257150282238)	(58.0, 2.1068713554277765)	(59.0, 1.9764254666521133)	(60.0, 1.8491076734173852)	(61.0, 1.7267618302052918)	(62.0, 1.599851550334613)	(63.0, 1.4654625392899163)	(64.0, 1.3227051552201101)	(65.0, 1.1664295197323418)	(66.0, 1.0016865026798065)	(67.0, 0.8330290614788096)	(68.0, 0.6656458169936813)	(69.0, 0.5125700223463109)	(70.0, 0.3810895661864602)	(71.0, 0.27315448605093634)	(72.0, 0.18952815204282375)	(73.0, 0.12380227302376708)	(74.0, 0.07609738111567908)	(75.0, 0.04311606184381553)	(76.0, 0.02292836635390897)	(77.0, 0.012423417979358609)	(78.0, 0.007959424755312116)	(79.0, 0.005756843720626294)	(80.0, 0.004581655533390015)	(81.0, 0.00401056286120424)	(82.0, 0.003519824936863649)	(83.0, 0.003037696449792191)	(84.0, 0.002645967054046631)	(85.0, 0.002347506562050014)	(86.0, 0.002059090413534077)	(87.0, 0.0019887800091695014)	(88.0, 0.001792197858190994)	(89.0, 0.0016472723308272768)	(90.0, 0.0014736486792331204)	(91.0, 0.0013201137146002715)	(92.0, 0.0012985901214274422)	(93.0, 0.0013229835270233154)	(94.0, 0.0012196702797937348)	(95.0, 0.0011766230934480762)	(96.0, 0.0012885457779467885)	(97.0, 0.0013961637438109351)	(98.0, 0.0016257487376544475)	(99.0, 0.002711972739776652)	(100.0, 0.010802691413443635)
SRR22576099	(0.0, 0.0011723542452005081)	(1.0, 0.0020420790678820962)	(2.0, 0.004553501554316766)	(3.0, 0.008922211691343218)	(4.0, 0.015598471175076439)	(5.0, 0.02474363772858514)	(6.0, 0.03638616655199556)	(7.0, 0.04991611206142553)	(8.0, 0.06617106144176702)	(9.0, 0.08614192519153328)	(10.0, 0.10944238212312832)	(11.0, 0.13646143156063062)	(12.0, 0.16848893098740897)	(13.0, 0.20624864678785046)	(14.0, 0.24778152212502955)	(15.0, 0.29290711755343984)	(16.0, 0.3411457118756593)	(17.0, 0.3920296355084367)	(18.0, 0.44560709490845685)	(19.0, 0.49891439729080783)	(20.0, 0.554185778015989)	(21.0, 0.6137947355415881)	(22.0, 0.67635801237441)	(23.0, 0.7432454753252372)	(24.0, 0.8161460242133265)	(25.0, 0.8954446411580327)	(26.0, 0.9791608442305703)	(27.0, 1.0676886542609225)	(28.0, 1.1609216153239112)	(29.0, 1.2564791988536825)	(30.0, 1.3530149717336755)	(31.0, 1.448271264909169)	(32.0, 1.5401939476981101)	(33.0, 1.6283582007009676)	(34.0, 1.7144997911254405)	(35.0, 1.7987784028592964)	(36.0, 1.8845781961151942)	(37.0, 1.9747466995081187)	(38.0, 2.070950048697225)	(39.0, 2.172069786934023)	(40.0, 2.2763192624176454)	(41.0, 2.388433420449096)	(42.0, 2.5061405317571213)	(43.0, 2.628957862240757)	(44.0, 2.7540224840002434)	(45.0, 2.871872875610081)	(46.0, 2.9791094775728366)	(47.0, 3.070296007596159)	(48.0, 3.139905126747295)	(49.0, 3.1783266770259666)	(50.0, 3.1833066718151164)	(51.0, 3.1547681146908735)	(52.0, 3.090572513671987)	(53.0, 2.994474616106878)	(54.0, 2.872150397503077)	(55.0, 2.7326295297782863)	(56.0, 2.5810801468095503)	(57.0, 2.421730021801504)	(58.0, 2.2616166278959544)	(59.0, 2.104336702388856)	(60.0, 1.9488327161366952)	(61.0, 1.7974333088109764)	(62.0, 1.6527640584657013)	(63.0, 1.5108941302787258)	(64.0, 1.3683308995098513)	(65.0, 1.226174410719252)	(66.0, 1.0847202632211799)	(67.0, 0.9437736225865354)	(68.0, 0.8057210431882582)	(69.0, 0.6731646693861268)	(70.0, 0.5514420271897003)	(71.0, 0.4420883583375538)	(72.0, 0.3450973022555413)	(73.0, 0.2632106011675899)	(74.0, 0.19599540126472048)	(75.0, 0.14270785013892767)	(76.0, 0.10189405444729134)	(77.0, 0.07162408208713282)	(78.0, 0.049333282609428354)	(79.0, 0.03358282718897184)	(80.0, 0.02268883751241132)	(81.0, 0.015053470400894133)	(82.0, 0.010031294962145412)	(83.0, 0.0069624853202970224)	(84.0, 0.004899650694675796)	(85.0, 0.0035532175781148472)	(86.0, 0.002712952256740411)	(87.0, 0.002208123529795132)	(88.0, 0.0019165414202663934)	(89.0, 0.0017695786807909444)	(90.0, 0.0017535098618961342)	(91.0, 0.0017150116499606521)	(92.0, 0.0016694833297586909)	(93.0, 0.0017749349537558808)	(94.0, 0.001929932102678735)	(95.0, 0.0021056848093407186)	(96.0, 0.0023346654785917605)	(97.0, 0.00277053219111348)	(98.0, 0.003442744448213029)	(99.0, 0.004951539589023619)	(100.0, 0.02136115135122765)
SRR22576100	(0.0, 0.0003900330485909755)	(1.0, 0.00064792375285058)	(2.0, 0.0013619186778668594)	(3.0, 0.002830403762452494)	(4.0, 0.0052047033041485715)	(5.0, 0.008538100506313767)	(6.0, 0.01332080083985463)	(7.0, 0.02032434508942036)	(8.0, 0.02960841044276576)	(9.0, 0.04129874525981251)	(10.0, 0.05595802016805335)	(11.0, 0.07401889477879618)	(12.0, 0.0961868387044908)	(13.0, 0.12226576975667863)	(14.0, 0.1529462382509227)	(15.0, 0.18884632934623688)	(16.0, 0.22831852639495892)	(17.0, 0.27160366947633463)	(18.0, 0.31605464904722297)	(19.0, 0.35950390439494695)	(20.0, 0.40399537920038875)	(21.0, 0.45134496503334554)	(22.0, 0.4985240446152265)	(23.0, 0.5469542138119683)	(24.0, 0.6008725529546509)	(25.0, 0.6591622461008769)	(26.0, 0.7203825154318286)	(27.0, 0.7890517765923191)	(28.0, 0.8634351284820981)	(29.0, 0.943104174147426)	(30.0, 1.0218737993400204)	(31.0, 1.105285457209423)	(32.0, 1.195400142061636)	(33.0, 1.279498087590328)	(34.0, 1.3730825746454076)	(35.0, 1.4775048652641094)	(36.0, 1.5842119396429295)	(37.0, 1.6985640880380244)	(38.0, 1.8260217731226138)	(39.0, 1.951514373667422)	(40.0, 2.0798991864904113)	(41.0, 2.2102341645562418)	(42.0, 2.3490837985184125)	(43.0, 2.48146698292126)	(44.0, 2.614014279590445)	(45.0, 2.7460308755542013)	(46.0, 2.8678405410830208)	(47.0, 2.976467942101486)	(48.0, 3.0716871578273666)	(49.0, 3.1374919139724233)	(50.0, 3.1797945147810744)	(51.0, 3.1895794422454293)	(52.0, 3.1770578894566937)	(53.0, 3.1415307807868325)	(54.0, 3.07888039028047)	(55.0, 3.004774111052498)	(56.0, 2.9551461354464204)	(57.0, 2.9036170151445893)	(58.0, 2.8483324946702044)	(59.0, 2.784009011578453)	(60.0, 2.7064222735072465)	(61.0, 2.5974282840496894)	(62.0, 2.4441197200247475)	(63.0, 2.2497404628527526)	(64.0, 2.0282379238442565)	(65.0, 1.7819075433998484)	(66.0, 1.515809094496246)	(67.0, 1.248981731361431)	(68.0, 1.007664234667716)	(69.0, 0.7844545018065351)	(70.0, 0.5876476618810346)	(71.0, 0.42804102321240756)	(72.0, 0.3033157007879595)	(73.0, 0.20578825668633732)	(74.0, 0.13078468830975215)	(75.0, 0.07708800729230453)	(76.0, 0.041392523697725)	(77.0, 0.020115474932251326)	(78.0, 0.009938383090599082)	(79.0, 0.005954930807449331)	(80.0, 0.004458738457116566)	(81.0, 0.003584893922021932)	(82.0, 0.003060587200965188)	(83.0, 0.0026471095428960895)	(84.0, 0.0024211887606521497)	(85.0, 0.0020823075872862394)	(86.0, 0.0019075386802673423)	(87.0, 0.0016901432105609093)	(88.0, 0.0015452128974232794)	(89.0, 0.001511111647273248)	(90.0, 0.0013853632873450064)	(91.0, 0.0014429091469731845)	(92.0, 0.0013427367246574668)	(93.0, 0.001225513677266733)	(94.0, 0.0012702715680886496)	(95.0, 0.0013086354745074351)	(96.0, 0.0013363427402543358)	(97.0, 0.001396019928016891)	(98.0, 0.0017476890701890828)	(99.0, 0.002581038370730409)	(100.0, 0.00927127738453958)
SRR22576101	(0.0, 0.0021843045157225248)	(1.0, 0.002215453243219459)	(2.0, 0.0031181174088077035)	(3.0, 0.005456867698369195)	(4.0, 0.008722292630964485)	(5.0, 0.013027955275592813)	(6.0, 0.01838294067777412)	(7.0, 0.0246827708140291)	(8.0, 0.0324121977560288)	(9.0, 0.04161924245866432)	(10.0, 0.053339600111208745)	(11.0, 0.06803595910335611)	(12.0, 0.08542343836487402)	(13.0, 0.10608477867268432)	(14.0, 0.12975067332030307)	(15.0, 0.1565067813083469)	(16.0, 0.18634661331858718)	(17.0, 0.2193084563285723)	(18.0, 0.2556875743177003)	(19.0, 0.29502387462356844)	(20.0, 0.3375814724980779)	(21.0, 0.38346679276017653)	(22.0, 0.435485167680057)	(23.0, 0.49302140988965476)	(24.0, 0.5550385263360512)	(25.0, 0.6236202371024265)	(26.0, 0.6966834710374232)	(27.0, 0.7733670956121158)	(28.0, 0.8567489944622949)	(29.0, 0.9453716667138332)	(30.0, 1.0385660636573695)	(31.0, 1.1354957121732465)	(32.0, 1.2358186251908208)	(33.0, 1.3343063590133675)	(34.0, 1.4324839034245904)	(35.0, 1.5361708790118336)	(36.0, 1.646874754399584)	(37.0, 1.7600620918733922)	(38.0, 1.8745719524021747)	(39.0, 1.9935003897127614)	(40.0, 2.1142094959452566)	(41.0, 2.240575989809382)	(42.0, 2.370165079105795)	(43.0, 2.4985166554160276)	(44.0, 2.6275762163449925)	(45.0, 2.7526759952909092)	(46.0, 2.8714324656684402)	(47.0, 2.9752667487794713)	(48.0, 3.0555006793569914)	(49.0, 3.1128948054973846)	(50.0, 3.1429818805321315)	(51.0, 3.1423582570503696)	(52.0, 3.1099064744531475)	(53.0, 3.0499730780899315)	(54.0, 2.9608338561074024)	(55.0, 2.8516926085490812)	(56.0, 2.736962111200529)	(57.0, 2.620594358862919)	(58.0, 2.5089982022187463)	(59.0, 2.4038517789619065)	(60.0, 2.307723561247253)	(61.0, 2.2208575474401773)	(62.0, 2.134767656093233)	(63.0, 2.042323424336915)	(64.0, 1.9408421680155483)	(65.0, 1.822466620618032)	(66.0, 1.6790507409720945)	(67.0, 1.5154245286352297)	(68.0, 1.333968914465484)	(69.0, 1.1414950868755207)	(70.0, 0.9482049030524085)	(71.0, 0.7664851736307617)	(72.0, 0.6017097030356245)	(73.0, 0.4568200992199885)	(74.0, 0.3375542173615181)	(75.0, 0.2419840810145177)	(76.0, 0.16959703403893356)	(77.0, 0.11646833677015198)	(78.0, 0.07821121008568802)	(79.0, 0.05196451357858366)	(80.0, 0.034116941654663106)	(81.0, 0.022022150340332617)	(82.0, 0.014220043034173405)	(83.0, 0.009462074909016677)	(84.0, 0.006511381910504995)	(85.0, 0.004634022146991844)	(86.0, 0.0034860617523652412)	(87.0, 0.00269306706483912)	(88.0, 0.002229729743322221)	(89.0, 0.002016880105426502)	(90.0, 0.0019370614912156078)	(91.0, 0.0018760618998674447)	(92.0, 0.001836477058673424)	(93.0, 0.0019441997412669887)	(94.0, 0.0021031880378659246)	(95.0, 0.0022375169251964543)	(96.0, 0.002506823631680366)	(97.0, 0.002922788930129011)	(98.0, 0.003607412003238715)	(99.0, 0.005391974516083915)	(100.0, 0.021792428475042726)
SRR22576102	(0.0, 0.0009286625884482183)	(1.0, 0.0013577002926125376)	(2.0, 0.0025797408484327586)	(3.0, 0.0045253000004786695)	(4.0, 0.007217539167227008)	(5.0, 0.010323375092488507)	(6.0, 0.014088759981992327)	(7.0, 0.018761851890846365)	(8.0, 0.02395717864011636)	(9.0, 0.030190908984426727)	(10.0, 0.03859629804210353)	(11.0, 0.048811586515033936)	(12.0, 0.061389891134936196)	(13.0, 0.076467974563292)	(14.0, 0.09393002970771767)	(15.0, 0.11449130322926863)	(16.0, 0.13814903781622145)	(17.0, 0.16579219076820711)	(18.0, 0.198314131083614)	(19.0, 0.23607882390993376)	(20.0, 0.27998404994431225)	(21.0, 0.3318126869471135)	(22.0, 0.3928937591690266)	(23.0, 0.4622583472704412)	(24.0, 0.5425242430015733)	(25.0, 0.6338772891725817)	(26.0, 0.7328443759366451)	(27.0, 0.840891290205934)	(28.0, 0.9583058953243736)	(29.0, 1.084426436478343)	(30.0, 1.2193168832998253)	(31.0, 1.3563084016545548)	(32.0, 1.4960114603580963)	(33.0, 1.639351964687175)	(34.0, 1.7860960946076445)	(35.0, 1.9392195409314212)	(36.0, 2.0913238848422213)	(37.0, 2.244909456610843)	(38.0, 2.3993784710556496)	(39.0, 2.5536257976378924)	(40.0, 2.7062650600230365)	(41.0, 2.853783443075443)	(42.0, 2.9966154991227225)	(43.0, 3.132725780650646)	(44.0, 3.256239559301294)	(45.0, 3.3623574582888773)	(46.0, 3.4520301986956325)	(47.0, 3.5108105700155234)	(48.0, 3.5346072731133362)	(49.0, 3.526270816848745)	(50.0, 3.4808584442263446)	(51.0, 3.3982697890994027)	(52.0, 3.2809147419141893)	(53.0, 3.1344116010383463)	(54.0, 2.960860886542777)	(55.0, 2.770321823056866)	(56.0, 2.5722972097042107)	(57.0, 2.3730422838605656)	(58.0, 2.178520007859)	(59.0, 1.9904371576563125)	(60.0, 1.8096595291336564)	(61.0, 1.6413874122014043)	(62.0, 1.4854095967815422)	(63.0, 1.334506889319809)	(64.0, 1.192055893752706)	(65.0, 1.056837878298481)	(66.0, 0.9239150491228318)	(67.0, 0.7944261759675313)	(68.0, 0.6703614864345447)	(69.0, 0.5543420810481561)	(70.0, 0.44745709793911687)	(71.0, 0.35199951753662384)	(72.0, 0.27045864086458177)	(73.0, 0.2022493663752806)	(74.0, 0.14696416339599866)	(75.0, 0.10473262557773677)	(76.0, 0.07331471287638766)	(77.0, 0.050169838269991156)	(78.0, 0.033947470476415595)	(79.0, 0.022590654949988874)	(80.0, 0.014941320766874124)	(81.0, 0.009983122825818347)	(82.0, 0.006837030149394898)	(83.0, 0.0047210691328415655)	(84.0, 0.0034300957839358184)	(85.0, 0.002616688825526601)	(86.0, 0.0021032773826255963)	(87.0, 0.0017624736536107515)	(88.0, 0.0015143155985028547)	(89.0, 0.0013747956252977483)	(90.0, 0.0013268184013102216)	(91.0, 0.0013571488302678535)	(92.0, 0.0013869277968808012)	(93.0, 0.001453654740587591)	(94.0, 0.0015854542409671185)	(95.0, 0.0016825116136315404)	(96.0, 0.0018198257374579098)	(97.0, 0.002168901401643018)	(98.0, 0.002777164367829707)	(99.0, 0.003932477979943138)	(100.0, 0.021486627335931076)
