Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
SRR22576095	(0.0, 0.000472974362498583)	(1.0, 0.000382276153780815)	(2.0, 0.00029560897656161434)	(3.0, 0.0003688393821189234)	(4.0, 0.0005320961578109059)	(5.0, 0.000829720650121804)	(6.0, 0.0012838835322937388)	(7.0, 0.002040373776858234)	(8.0, 0.003375988880050255)	(9.0, 0.005613883200338295)	(10.0, 0.008997934143385686)	(11.0, 0.013739770862867217)	(12.0, 0.02087536845391473)	(13.0, 0.03151796344871594)	(14.0, 0.04682849291885829)	(15.0, 0.06767765966803233)	(16.0, 0.09569601593740862)	(17.0, 0.1335259028742981)	(18.0, 0.1832325522831336)	(19.0, 0.24552744122341214)	(20.0, 0.31986167757274553)	(21.0, 0.4109529118616239)	(22.0, 0.5254402529681879)	(23.0, 0.6667272351543946)	(24.0, 0.8316226251505447)	(25.0, 1.0212047238825053)	(26.0, 1.2414958924091357)	(27.0, 1.4891597803267886)	(28.0, 1.763339121603435)	(29.0, 2.0534692545199134)	(30.0, 2.348201481730589)	(31.0, 2.6481357550901663)	(32.0, 2.941383219032203)	(33.0, 3.2067742398033903)	(34.0, 3.4289593212957636)	(35.0, 3.6087890111555234)	(36.0, 3.7355857787815463)	(37.0, 3.7897386559333017)	(38.0, 3.7813863586682697)	(39.0, 3.719175449550878)	(40.0, 3.61239208147666)	(41.0, 3.4862228110872473)	(42.0, 3.3465408512760537)	(43.0, 3.2038463672582638)	(44.0, 3.070569044659711)	(45.0, 2.9573924606287645)	(46.0, 2.867635497765912)	(47.0, 2.7883249530315966)	(48.0, 2.7107094570424293)	(49.0, 2.634511540463592)	(50.0, 2.5566622446475074)	(51.0, 2.4677961397458383)	(52.0, 2.3560801327945393)	(53.0, 2.2194355552175162)	(54.0, 2.0629488969273777)	(55.0, 1.886044392258412)	(56.0, 1.6984878868544817)	(57.0, 1.5109219757103882)	(58.0, 1.3224584882192802)	(59.0, 1.1431978456394016)	(60.0, 0.9888227760159296)	(61.0, 0.8481700094521643)	(62.0, 0.719239482486233)	(63.0, 0.6080723676573224)	(64.0, 0.5101135993720513)	(65.0, 0.4245905632598608)	(66.0, 0.34960195613059325)	(67.0, 0.2833996539910366)	(68.0, 0.22581838454974962)	(69.0, 0.17638853263714913)	(70.0, 0.13554746517082972)	(71.0, 0.10269321478033865)	(72.0, 0.07685967758318592)	(73.0, 0.05676901659432567)	(74.0, 0.04139869349028791)	(75.0, 0.029972062869015322)	(76.0, 0.021763539060765766)	(77.0, 0.015844641143702532)	(78.0, 0.011385648467703815)	(79.0, 0.007986817075828346)	(80.0, 0.005601790105842593)	(81.0, 0.0038563534669628784)	(82.0, 0.002541565359846789)	(83.0, 0.0016540665915788513)	(84.0, 0.0009741659454871384)	(85.0, 0.0005549386696361216)	(86.0, 0.0003211388427192084)	(87.0, 0.00017266251585530657)	(88.0, 9.271372446705178e-05)	(89.0, 5.1731570898282516e-05)	(90.0, 3.829479923639095e-05)	(91.0, 2.217067324212108e-05)	(92.0, 1.8811480326648186e-05)	(93.0, 2.485802757449939e-05)	(94.0, 2.217067324212108e-05)	(95.0, 1.6124125994269874e-05)	(96.0, 2.3514350408310236e-05)	(97.0, 0.00010010394888109215)	(98.0, 0.00036413651203726137)	(99.0, 0.011956711263334207)	(100.0, 0.04075775948201568)
SRR22576096	(0.0, 0.0002754941677659205)	(1.0, 0.0002603255900764279)	(2.0, 0.00035625659492348943)	(3.0, 0.0005378695656382258)	(4.0, 0.0008350916960404466)	(5.0, 0.001345903798773091)	(6.0, 0.0021301602614757784)	(7.0, 0.0028721906835833914)	(8.0, 0.0036543973384902018)	(9.0, 0.0049445463652154275)	(10.0, 0.006816430844410655)	(11.0, 0.009538575597335822)	(12.0, 0.013359417328851268)	(13.0, 0.01934157640033983)	(14.0, 0.02780851248199095)	(15.0, 0.03855401490953938)	(16.0, 0.05241481522526225)	(17.0, 0.07137266760621384)	(18.0, 0.09639221160113401)	(19.0, 0.12900383371042487)	(20.0, 0.17040913126402968)	(21.0, 0.22022110055008684)	(22.0, 0.28139433452557394)	(23.0, 0.3563143995033332)	(24.0, 0.44409946816957807)	(25.0, 0.5434880888067256)	(26.0, 0.6569125633453641)	(27.0, 0.7858897495544425)	(28.0, 0.9239221666825889)	(29.0, 1.0723569484132538)	(30.0, 1.2327130023231825)	(31.0, 1.3999601000812916)	(32.0, 1.5746053641362816)	(33.0, 1.7515697807315271)	(34.0, 1.9255742748695257)	(35.0, 2.0937294374812088)	(36.0, 2.252596511008212)	(37.0, 2.404094525509036)	(38.0, 2.5529359891064027)	(39.0, 2.69185310327925)	(40.0, 2.8104668712339316)	(41.0, 2.899575295813195)	(42.0, 2.950485552116283)	(43.0, 2.978756501237024)	(44.0, 3.000768977195392)	(45.0, 3.015769880607182)	(46.0, 3.0247443490990924)	(47.0, 3.029731121504903)	(48.0, 3.0324913926828314)	(49.0, 3.038929019046564)	(50.0, 3.0538311217225926)	(51.0, 3.072844318914033)	(52.0, 3.078866654218321)	(53.0, 3.0626243872053474)	(54.0, 3.0260882030900698)	(55.0, 2.9575647683201254)	(56.0, 2.852608459747816)	(57.0, 2.7173904287234087)	(58.0, 2.5544331687205117)	(59.0, 2.370045988134835)	(60.0, 2.175980845021703)	(61.0, 1.9808809589332117)	(62.0, 1.7851120155801463)	(63.0, 1.5956987062789783)	(64.0, 1.414705187480156)	(65.0, 1.238503299384977)	(66.0, 1.071039331962064)	(67.0, 0.9144315565876766)	(68.0, 0.7692629385989627)	(69.0, 0.6351645125926642)	(70.0, 0.5140602281659916)	(71.0, 0.40933021837434674)	(72.0, 0.3177525953241695)	(73.0, 0.23871733621540683)	(74.0, 0.17462230620767605)	(75.0, 0.12459018756434168)	(76.0, 0.08595336041984884)	(77.0, 0.057176108773526246)	(78.0, 0.03714907664624502)	(79.0, 0.023605586577323964)	(80.0, 0.01462168896955256)	(81.0, 0.008743660134094573)	(82.0, 0.0051790443770638)	(83.0, 0.0031542442362961194)	(84.0, 0.0018817235566154391)	(85.0, 0.001090907708965944)	(86.0, 0.0006260113008609532)	(87.0, 0.00036691559546205184)	(88.0, 0.00020539074114691395)	(89.0, 9.921069732046542e-05)	(90.0, 4.960534866023271e-05)	(91.0, 3.361684785238911e-05)	(92.0, 2.3777770432177663e-05)	(93.0, 2.2957847313826707e-05)	(94.0, 2.172796263630028e-05)	(95.0, 1.721838548537003e-05)	(96.0, 2.9927193819809818e-05)	(97.0, 0.00011724900592418642)	(98.0, 0.0004009424048736165)	(99.0, 0.011756057670915978)	(100.0, 0.04335097511345164)
SRR22576097	(0.0, 0.000523074979660284)	(1.0, 0.0006494509760381561)	(2.0, 0.000997491821677753)	(3.0, 0.001715875159376555)	(4.0, 0.0026856588748966153)	(5.0, 0.004068360952913384)	(6.0, 0.006164039908890634)	(7.0, 0.009075418477852468)	(8.0, 0.01284236930036809)	(9.0, 0.017580455453337793)	(10.0, 0.02365934362135037)	(11.0, 0.03147438117275694)	(12.0, 0.04052073992952495)	(13.0, 0.05180469721040051)	(14.0, 0.06766319523716602)	(15.0, 0.08648037835554508)	(16.0, 0.1096362454137338)	(17.0, 0.13698009134657077)	(18.0, 0.17078735989649588)	(19.0, 0.2108681491650241)	(20.0, 0.2581496669972215)	(21.0, 0.3169293730767136)	(22.0, 0.38442023740899145)	(23.0, 0.46152784200037233)	(24.0, 0.5492476512506577)	(25.0, 0.647443827860829)	(26.0, 0.7576720806183781)	(27.0, 0.8693019580629917)	(28.0, 0.9904194965402543)	(29.0, 1.1182437483194938)	(30.0, 1.2420895215344658)	(31.0, 1.3644647377001626)	(32.0, 1.4855572712936438)	(33.0, 1.6002303097558745)	(34.0, 1.71448637501078)	(35.0, 1.827573293347618)	(36.0, 1.9438020406004695)	(37.0, 2.064808070838706)	(38.0, 2.1900696607062176)	(39.0, 2.3175668216833083)	(40.0, 2.449045840258534)	(41.0, 2.574421641597468)	(42.0, 2.699133800003341)	(43.0, 2.8218381344229173)	(44.0, 2.9462286084734863)	(45.0, 3.056054079988192)	(46.0, 3.1540826563533955)	(47.0, 3.237083977875172)	(48.0, 3.2924995143882403)	(49.0, 3.329272901915281)	(50.0, 3.3336886279067808)	(51.0, 3.302100035269252)	(52.0, 3.2391701955270427)	(53.0, 3.145870919818054)	(54.0, 3.0208789771215914)	(55.0, 2.8787526118986535)	(56.0, 2.725142926190545)	(57.0, 2.5709270411831473)	(58.0, 2.4155352511826735)	(59.0, 2.268551181884463)	(60.0, 2.129745058748115)	(61.0, 1.9934360442216845)	(62.0, 1.8586577336087353)	(63.0, 1.722018249231829)	(64.0, 1.5828363771634792)	(65.0, 1.4293476610138915)	(66.0, 1.2592726021966285)	(67.0, 1.0779122344836483)	(68.0, 0.8942034358101824)	(69.0, 0.7144494624338557)	(70.0, 0.5474810905309615)	(71.0, 0.4027859811390718)	(72.0, 0.2861395848686621)	(73.0, 0.19555975841654202)	(74.0, 0.12636923830309724)	(75.0, 0.07706097387688192)	(76.0, 0.04490402716218432)	(77.0, 0.025842201740605475)	(78.0, 0.015729418800508148)	(79.0, 0.010413517263030138)	(80.0, 0.006927702346896075)	(81.0, 0.0044407308673743255)	(82.0, 0.0027059330989144415)	(83.0, 0.0016678928292010087)	(84.0, 0.0011346807375318048)	(85.0, 0.0006717526224577808)	(86.0, 0.00037980379660087804)	(87.0, 0.00026626814210097146)	(88.0, 0.0001824680161605642)	(89.0, 0.00011083242463086119)	(90.0, 7.974528113683915e-05)	(91.0, 6.149847952078275e-05)	(92.0, 3.5141988297590136e-05)	(93.0, 2.5004876288669902e-05)	(94.0, 2.6356491223192602e-05)	(95.0, 4.5279100306510376e-05)	(96.0, 7.77178587350551e-05)	(97.0, 0.0001784131713569961)	(98.0, 0.0004953668735025686)	(99.0, 0.008174567123993257)	(100.0, 0.027688507741164724)
SRR22576098	(0.0, 0.0023714499979354715)	(1.0, 0.004043802019600966)	(2.0, 0.008236431619584195)	(3.0, 0.01421695044179371)	(4.0, 0.02295861253162157)	(5.0, 0.03564159449140275)	(6.0, 0.05233835185370477)	(7.0, 0.07275384046791003)	(8.0, 0.09729798893258858)	(9.0, 0.12753936161471077)	(10.0, 0.16377365541763222)	(11.0, 0.2084904685498493)	(12.0, 0.2619254446801822)	(13.0, 0.3227378300793875)	(14.0, 0.3900816574491989)	(15.0, 0.46052083738999106)	(16.0, 0.5310298618537139)	(17.0, 0.5982255143977705)	(18.0, 0.662821906305643)	(19.0, 0.7239743757829825)	(20.0, 0.778878045141734)	(21.0, 0.8316850733241833)	(22.0, 0.8855867675254067)	(23.0, 0.9449448202546128)	(24.0, 1.0120536567098526)	(25.0, 1.08708364530193)	(26.0, 1.1676196016144376)	(27.0, 1.260870524760218)	(28.0, 1.362942093053724)	(29.0, 1.4672173539411022)	(30.0, 1.5698411508883177)	(31.0, 1.6680549516380188)	(32.0, 1.7571706874085613)	(33.0, 1.836143954127685)	(34.0, 1.9093521103648128)	(35.0, 1.9833102792765056)	(36.0, 2.058234521955905)	(37.0, 2.131928978848227)	(38.0, 2.205825789029596)	(39.0, 2.2871437429018027)	(40.0, 2.3679316617077966)	(41.0, 2.4486053488189876)	(42.0, 2.528261394711712)	(43.0, 2.6057927310682616)	(44.0, 2.6952433289070252)	(45.0, 2.775276665770241)	(46.0, 2.8527916833124225)	(47.0, 2.9146732773874655)	(48.0, 2.964335996561824)	(49.0, 2.9895191897710545)	(50.0, 2.9845804640111573)	(51.0, 2.95120849011741)	(52.0, 2.889841917800583)	(53.0, 2.7885073071168813)	(54.0, 2.657868676403542)	(55.0, 2.508288472320631)	(56.0, 2.348368667915337)	(57.0, 2.190065078814734)	(58.0, 2.0416480797709973)	(59.0, 1.90684554058747)	(60.0, 1.7734320588204382)	(61.0, 1.645227542367616)	(62.0, 1.5196144535205802)	(63.0, 1.3866911889165159)	(64.0, 1.2463539609011212)	(65.0, 1.0967006485561057)	(66.0, 0.9405661561804026)	(67.0, 0.7805667159775049)	(68.0, 0.6236463095316952)	(69.0, 0.47944739744743115)	(70.0, 0.3570523786453259)	(71.0, 0.25500692045014384)	(72.0, 0.17630389328182391)	(73.0, 0.11607180489472864)	(74.0, 0.07415073091535737)	(75.0, 0.04526055600244269)	(76.0, 0.026510239131886736)	(77.0, 0.01568694917434278)	(78.0, 0.009633974819578766)	(79.0, 0.006092139507495652)	(80.0, 0.003999414846504448)	(81.0, 0.00267693818924673)	(82.0, 0.001689323587849435)	(83.0, 0.0010600701339518873)	(84.0, 0.0006951814609967734)	(85.0, 0.0004393024631463178)	(86.0, 0.00027741983185317244)	(87.0, 0.00017689593984049348)	(88.0, 9.791288183053141e-05)	(89.0, 5.156745109741323e-05)	(90.0, 5.091469855187635e-05)	(91.0, 5.22202036429501e-05)	(92.0, 3.329037982238069e-05)	(93.0, 2.349909163932754e-05)	(94.0, 3.263762727684381e-05)	(95.0, 4.69981832786551e-05)	(96.0, 6.331699691707701e-05)	(97.0, 0.0003146267269487744)	(98.0, 0.0009138535637516273)	(99.0, 0.009388539862456892)	(100.0, 0.0273784000174532)
SRR22576099	(0.0, 0.0013672653360732986)	(1.0, 0.0023737920524969894)	(2.0, 0.005076380517706374)	(3.0, 0.00960904912167715)	(4.0, 0.016433223875491444)	(5.0, 0.025660008107626517)	(6.0, 0.03735467502356276)	(7.0, 0.050854076631451514)	(8.0, 0.06707377379752572)	(9.0, 0.08702827878994338)	(10.0, 0.11034990903102504)	(11.0, 0.1375205752080408)	(12.0, 0.16971450062383478)	(13.0, 0.20762816426879876)	(14.0, 0.24930961954074787)	(15.0, 0.2944682617961338)	(16.0, 0.3430093060078493)	(17.0, 0.39404253675647044)	(18.0, 0.44736102409270817)	(19.0, 0.5008798446181065)	(20.0, 0.5559541117421865)	(21.0, 0.6149263697063109)	(22.0, 0.6770779188543925)	(23.0, 0.7433045297722791)	(24.0, 0.8155459971356034)	(25.0, 0.8944283187607547)	(26.0, 0.977558259512752)	(27.0, 1.0657878430418557)	(28.0, 1.1598343802125473)	(29.0, 1.2559349401684619)	(30.0, 1.3524726222823544)	(31.0, 1.4483426428316788)	(32.0, 1.540574723769176)	(33.0, 1.6287907665801218)	(34.0, 1.7151072896720077)	(35.0, 1.7998044817513374)	(36.0, 1.8857599190256722)	(37.0, 1.9757379911866868)	(38.0, 2.0718468838922375)	(39.0, 2.172742246867749)	(40.0, 2.2771835420111923)	(41.0, 2.3893378385362687)	(42.0, 2.5074101232922663)	(43.0, 2.631178189622231)	(44.0, 2.756670093533101)	(45.0, 2.8749708345082796)	(46.0, 2.9829098013113486)	(47.0, 3.074492274975155)	(48.0, 3.144689093896597)	(49.0, 3.1838294077275293)	(50.0, 3.189488386323939)	(51.0, 3.1607244289769785)	(52.0, 3.0959390365481827)	(53.0, 2.999441282192962)	(54.0, 2.876373166832404)	(55.0, 2.73619340289684)	(56.0, 2.583748873091091)	(57.0, 2.4235028064388295)	(58.0, 2.2627251797993844)	(59.0, 2.104980674027369)	(60.0, 1.9489166060985714)	(61.0, 1.7965606117577027)	(62.0, 1.6512711363058894)	(63.0, 1.5089168719132848)	(64.0, 1.3659525808077597)	(65.0, 1.2233445147491648)	(66.0, 1.0811239215486343)	(67.0, 0.9397247985830326)	(68.0, 0.8014126121595914)	(69.0, 0.6684597725435719)	(70.0, 0.5465742132354937)	(71.0, 0.4373495726032024)	(72.0, 0.34036122761317406)	(73.0, 0.25851973827361135)	(74.0, 0.1914466588718886)	(75.0, 0.13843196969945584)	(76.0, 0.09800841242461024)	(77.0, 0.06813238019917313)	(78.0, 0.04625578762409886)	(79.0, 0.03088325333766377)	(80.0, 0.020204487481491486)	(81.0, 0.012723067100153893)	(82.0, 0.007884517144969157)	(83.0, 0.005027772811497572)	(84.0, 0.0030553415331246903)	(85.0, 0.0017786948493406576)	(86.0, 0.001045412881390732)	(87.0, 0.0005916252241414173)	(88.0, 0.00032983800641686996)	(89.0, 0.00018019571087405842)	(90.0, 0.00010520096415190694)	(91.0, 6.492600757889966e-05)	(92.0, 4.270534188344737e-05)	(93.0, 3.6802977558092855e-05)	(94.0, 2.742863421782392e-05)	(95.0, 2.499824890738383e-05)	(96.0, 4.7218914602836114e-05)	(97.0, 0.0001690853780263323)	(98.0, 0.0005454479032430554)	(99.0, 0.010035755342610132)	(100.0, 0.029997898688860596)
SRR22576100	(0.0, 0.001717238271952082)	(1.0, 0.0021602700635744198)	(2.0, 0.003616786086474421)	(3.0, 0.006147556188175551)	(4.0, 0.01005054865330835)	(5.0, 0.015006231702960482)	(6.0, 0.02118613313256086)	(7.0, 0.02969489194466823)	(8.0, 0.040194353342580195)	(9.0, 0.05298542608742978)	(10.0, 0.06832197131646325)	(11.0, 0.08746153280986671)	(12.0, 0.11098044396023535)	(13.0, 0.13845135551724164)	(14.0, 0.17060644612770615)	(15.0, 0.2082504261920003)	(16.0, 0.24996500588173565)	(17.0, 0.2944995025283165)	(18.0, 0.3419176264557591)	(19.0, 0.39127842518618605)	(20.0, 0.44045985484992106)	(21.0, 0.4912213005491652)	(22.0, 0.5438156432624749)	(23.0, 0.5982830695018552)	(24.0, 0.6558938651123223)	(25.0, 0.7183309628068051)	(26.0, 0.785522810990927)	(27.0, 0.8558962547421396)	(28.0, 0.9313831871151426)	(29.0, 1.010517290498428)	(30.0, 1.0918489099807895)	(31.0, 1.1765885417187052)	(32.0, 1.264401951550782)	(33.0, 1.347574309317677)	(34.0, 1.438450715496432)	(35.0, 1.5410586427241035)	(36.0, 1.6442948517560487)	(37.0, 1.756602430768541)	(38.0, 1.8794075108600494)	(39.0, 2.000163078836203)	(40.0, 2.1231955557770923)	(41.0, 2.249489021148544)	(42.0, 2.3798570067803038)	(43.0, 2.505327138733773)	(44.0, 2.6296240205665415)	(45.0, 2.7531259935882084)	(46.0, 2.8671782553202996)	(47.0, 2.96909223008909)	(48.0, 3.057858354299069)	(49.0, 3.1162934634889212)	(50.0, 3.151836963181435)	(51.0, 3.1551979278132825)	(52.0, 3.132995369970805)	(53.0, 3.0882158336123715)	(54.0, 3.021002421935984)	(55.0, 2.9390199769950005)	(56.0, 2.8750499108908447)	(57.0, 2.808753927880666)	(58.0, 2.7418904329071965)	(59.0, 2.6656507385567014)	(60.0, 2.579628078914561)	(61.0, 2.469611131090398)	(62.0, 2.3209778856436096)	(63.0, 2.1350094101662624)	(64.0, 1.9245261821676134)	(65.0, 1.6940869203708637)	(66.0, 1.4441709224358266)	(67.0, 1.1935207855255303)	(68.0, 0.9646517381584502)	(69.0, 0.7518396527622176)	(70.0, 0.5657898240948678)	(71.0, 0.41508158239740545)	(72.0, 0.29704105437718203)	(73.0, 0.20518841000386287)	(74.0, 0.13646555372559646)	(75.0, 0.08597659218086405)	(76.0, 0.05181805691968146)	(77.0, 0.029594915743904226)	(78.0, 0.017243934314185774)	(79.0, 0.010956215413173648)	(80.0, 0.00727963963800691)	(81.0, 0.004683198894627314)	(82.0, 0.0027826709212739496)	(83.0, 0.0016760716010491212)	(84.0, 0.001117381067366081)	(85.0, 0.0006361230813338477)	(86.0, 0.0004116667090296088)	(87.0, 0.00026170240788310847)	(88.0, 0.00015192461880854605)	(89.0, 0.00010291667725740222)	(90.0, 5.194841804421252e-05)	(91.0, 3.136508259273209e-05)	(92.0, 2.548412960659483e-05)	(93.0, 1.9603176620457556e-05)	(94.0, 1.5682541296366044e-05)	(95.0, 3.52857179168236e-05)	(96.0, 8.821429479205902e-05)	(97.0, 0.00029698812579993203)	(98.0, 0.0008566588183139952)	(99.0, 0.010491620127268887)	(100.0, 0.028943110121274564)
SRR22576101	(0.0, 0.0023505353026694476)	(1.0, 0.002384982802794776)	(2.0, 0.003341407512156827)	(3.0, 0.0057054516384048345)	(4.0, 0.008867191796966812)	(5.0, 0.0131724538714539)	(6.0, 0.018626641391297518)	(7.0, 0.025005507885093564)	(8.0, 0.032767677913334174)	(9.0, 0.04200095882927996)	(10.0, 0.05386170593125567)	(11.0, 0.0687545084854392)	(12.0, 0.0861673820782031)	(13.0, 0.10711483936029723)	(14.0, 0.13124632635985797)	(15.0, 0.15819372763436954)	(16.0, 0.1882981409791906)	(17.0, 0.22148189065874438)	(18.0, 0.25808337270367393)	(19.0, 0.29780944564232437)	(20.0, 0.3405594687390355)	(21.0, 0.38650432861207606)	(22.0, 0.4382877020357703)	(23.0, 0.4951355334190667)	(24.0, 0.5570174279089134)	(25.0, 0.6260623761012917)	(26.0, 0.6990025935725477)	(27.0, 0.7754368682623982)	(28.0, 0.8590119070958756)	(29.0, 0.9478628169779598)	(30.0, 1.0405725223152595)	(31.0, 1.136718872370945)	(32.0, 1.2371123965597295)	(33.0, 1.3353269475052925)	(34.0, 1.432794460506961)	(35.0, 1.5368556302973246)	(36.0, 1.6475901589354973)	(37.0, 1.7602220018452783)	(38.0, 1.8750490285865753)	(39.0, 1.9942400807849265)	(40.0, 2.114775936370523)	(41.0, 2.2411955600657616)	(42.0, 2.370833660978592)	(43.0, 2.4992120640927213)	(44.0, 2.628983226917801)	(45.0, 2.753920257225292)	(46.0, 2.873181555306252)	(47.0, 2.978552405542557)	(48.0, 3.0585698956866207)	(49.0, 3.115801377659548)	(50.0, 3.1462462133585487)	(51.0, 3.1453647626200474)	(52.0, 3.1130178845611858)	(53.0, 3.0532690333143933)	(54.0, 2.9636677082825207)	(55.0, 2.853335742586989)	(56.0, 2.7382554254035942)	(57.0, 2.621918112186214)	(58.0, 2.5090626982462076)	(59.0, 2.40356756683298)	(60.0, 2.3073084181004133)	(61.0, 2.220308217048592)	(62.0, 2.1341415104115677)	(63.0, 2.0415202878687073)	(64.0, 1.9399305573520413)	(65.0, 1.8209542954485896)	(66.0, 1.6772568863963728)	(67.0, 1.5129288019749791)	(68.0, 1.3307305702826873)	(69.0, 1.137880631198701)	(70.0, 0.9437777487278032)	(71.0, 0.7616058592414895)	(72.0, 0.5966509654060507)	(73.0, 0.45164320046671363)	(74.0, 0.33286686915222446)	(75.0, 0.23735003027529994)	(76.0, 0.16515549986558045)	(77.0, 0.11256700055660405)	(78.0, 0.07462341688914462)	(79.0, 0.048730379294939646)	(80.0, 0.03118647011346372)	(81.0, 0.019422986541253632)	(82.0, 0.011928966661047447)	(83.0, 0.0073028700265695586)	(84.0, 0.004456560898566958)	(85.0, 0.002755124568847321)	(86.0, 0.0016284886823954132)	(87.0, 0.0009145473562685149)	(88.0, 0.0005241423548481296)	(89.0, 0.0002728782362869129)	(90.0, 0.00014184264757488045)	(91.0, 8.240382382921626e-05)	(92.0, 4.863176488281616e-05)	(93.0, 3.0394853051760097e-05)	(94.0, 2.0263235367840065e-05)	(95.0, 2.9043970693904095e-05)	(96.0, 6.21405884613762e-05)	(97.0, 0.0002201938243305287)	(98.0, 0.0006693622083176502)	(99.0, 0.010613882685674626)	(100.0, 0.03042930055188543)
SRR22576102	(0.0, 0.0009636504305188411)	(1.0, 0.001307566053287145)	(2.0, 0.002302117388347564)	(3.0, 0.003951310108511044)	(4.0, 0.006275744816805304)	(5.0, 0.0089635512729496)	(6.0, 0.012326027478251688)	(7.0, 0.016574901852718666)	(8.0, 0.021404598784772716)	(9.0, 0.02730609931324113)	(10.0, 0.03526994910037338)	(11.0, 0.04516739437724623)	(12.0, 0.05752146156517453)	(13.0, 0.0725656241651391)	(14.0, 0.0900320743377796)	(15.0, 0.11035743041948906)	(16.0, 0.13402065643066194)	(17.0, 0.1617261785470516)	(18.0, 0.19417899518338447)	(19.0, 0.23207494893081898)	(20.0, 0.2762249024140851)	(21.0, 0.3280600253046363)	(22.0, 0.3892730004845834)	(23.0, 0.45842293021993213)	(24.0, 0.5385449700234332)	(25.0, 0.6303475517436505)	(26.0, 0.7297517559810961)	(27.0, 0.8378963382920244)	(28.0, 0.9552986027080203)	(29.0, 1.0816112001724774)	(30.0, 1.2168610259171266)	(31.0, 1.3543763457558518)	(32.0, 1.4945325484549359)	(33.0, 1.638052944076241)	(34.0, 1.7850119236862563)	(35.0, 1.9384274756285422)	(36.0, 2.0909903915010704)	(37.0, 2.2452746022043586)	(38.0, 2.400153369200585)	(39.0, 2.5549634675200537)	(40.0, 2.7087423912101896)	(41.0, 2.8568395541374865)	(42.0, 3.0003691055823594)	(43.0, 3.1373545321320937)	(44.0, 3.262140396016608)	(45.0, 3.369590852453297)	(46.0, 3.459367708209122)	(47.0, 3.5189280572350676)	(48.0, 3.5440550705391547)	(49.0, 3.5364025187533294)	(50.0, 3.4912482858724623)	(51.0, 3.4085208420249278)	(52.0, 3.2907546336221087)	(53.0, 3.143432854503217)	(54.0, 2.9687975369644346)	(55.0, 2.7775993345913665)	(56.0, 2.5789419972053453)	(57.0, 2.378596554848997)	(58.0, 2.182930882813779)	(59.0, 1.9940485315644099)	(60.0, 1.8124696663273405)	(61.0, 1.6438525860675168)	(62.0, 1.4872164731852309)	(63.0, 1.3352320909143982)	(64.0, 1.1922066820047312)	(65.0, 1.0564035011731987)	(66.0, 0.9226849869202766)	(67.0, 0.7928411027534845)	(68.0, 0.6687161748827766)	(69.0, 0.5520858608413471)	(70.0, 0.44492781851985747)	(71.0, 0.34955503784714176)	(72.0, 0.26785705191202036)	(73.0, 0.19937893073096444)	(74.0, 0.14392840200904863)	(75.0, 0.10176755119590336)	(76.0, 0.07047580743577164)	(77.0, 0.04759025418889515)	(78.0, 0.03166484357052261)	(79.0, 0.020519345093553805)	(80.0, 0.01302129783043719)	(81.0, 0.00822994090957362)	(82.0, 0.005128405675955971)	(83.0, 0.003104968667455601)	(84.0, 0.001954196092768315)	(85.0, 0.0012263081191222546)	(86.0, 0.0007484885766737792)	(87.0, 0.00044749087687988943)	(88.0, 0.00026666336141435866)	(89.0, 0.00014649317708599963)	(90.0, 9.670838643567943e-05)	(91.0, 7.324658854299981e-05)	(92.0, 4.9212551677327995e-05)	(93.0, 3.318986043354678e-05)	(94.0, 2.4034036865671808e-05)	(95.0, 1.888388610874214e-05)	(96.0, 1.5450452270789023e-05)	(97.0, 8.011345621890603e-05)	(98.0, 0.0002895529203340461)	(99.0, 0.00830604869298158)	(100.0, 0.028337846181546042)
